"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","80","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testCreateUserWithEmptyFields","CT002 - Rejeição de usuário com campos obrigatórios vazios","Verifica se a API rejeita tentativas de criar usuário com campos obrigatórios (nome, email, senha) em branco ou nulos, retornando erro de validação"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","81","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testCreateUserWithInvalidEmail","CT001 - Rejeição de usuário com email inválido","Verifica se a API rejeita corretamente tentativas de criar usuário com formato de email inválido, retornando erro de validação apropriado"
"passed","Sun Dec 21 03:40:35 UTC 2025","Sun Dec 21 03:40:35 UTC 2025","88","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testLoginWithEmptyFields","CT004 - Login com campos vazios deve retornar erro de validação","Verifica se a API valida campos obrigatórios (email e senha) no processo de login"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","182","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testUpdateUser","CT004 - Atualização de dados de usuário existente","Verifica se é possível modificar os dados de um usuário já cadastrado, alterando nome, email, senha e status de administrador através de requisição PUT"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","220","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testDeleteUserWithoutAuthentication","CT007 - Rejeição de exclusão sem autenticação","Verifica se a API impede tentativas de excluir usuário sem fornecer token de administrador válido, protegendo contra exclusões não autorizadas"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","75","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testGetNonExistentUser","testGetNonExistentUser","Verificar se a API retorna erro ao buscar usuário com ID inexistente"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","148","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testDeleteUser","CT005 - Exclusão de usuário existente","Verifica se é possível remover permanentemente um usuário do sistema utilizando token de administrador e confirma que o usuário não pode mais ser encontrado após a exclusão"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","243","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testCreateAdminUser","CT006 - Criação de usuário com privilégios administrativos","Verifica se é possível criar um usuário com flag de administrador ativa, garantindo que tenha as permissões necessárias para gerenciar outros usuários no sistema"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","76","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testDeleteNonExistentUser","testDeleteNonExistentUser","Verificar se a API retorna erro ao tentar excluir usuário inexistente"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","96","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testCreateUser","CT002 - Criação de novo usuário com dados válidos","Verifica se é possível criar um novo usuário fornecendo dados válidos (nome, email, password, administrador) e se a API retorna o ID do usuário criado"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","255","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testValidLogin","CT001 - Login com credenciais válidas deve retornar token JWT","Testa o processo completo de login: criar usuário → fazer login → validar token recebido"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","108","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testGetUserById","CT003 - Busca de usuário específico por ID","Verifica se é possível localizar e retornar os dados completos de um usuário específico utilizando seu ID único como parâmetro de busca"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","58","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testInvalidToken","testInvalidToken","Verificar se a API rejeita token inválido"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","235","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testCreateUserWithDuplicateEmail","CT003 - Rejeição de email duplicado no sistema","Verifica se a API impede a criação de usuário com email já existente no sistema, mantendo a integridade dos dados e unicidade dos emails"
"passed","Sun Dec 21 03:40:35 UTC 2025","Sun Dec 21 03:40:35 UTC 2025","88","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testLoginWithInvalidEmailFormat","CT005 - Login com formato de email inválido deve retornar erro","Verifica se a API valida o formato do email (deve conter @ e domínio válido)"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","278","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testUpdateUserWithoutAuthentication","CT006 - Rejeição de atualização sem autenticação","Verifica se a API impede tentativas de atualizar dados de usuário sem fornecer token de autenticação válido, garantindo a segurança das operações"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","112","API Test Suite","All Tests","br.com.desafioapi.tests.UserCrudTest","br.com.desafioapi.tests.UserCrudTest","testListAllUsers","CT001 - Listagem de todos os usuários cadastrados","Verifica se a API consegue retornar a lista completa de usuários cadastrados no sistema com informações de quantidade e dados dos usuários"
"passed","Sun Dec 21 03:40:35 UTC 2025","Sun Dec 21 03:40:35 UTC 2025","151","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testExpiredToken","CT007 - Token expirado deve ser rejeitado pela API","Verifica o comportamento da API quando token JWT está expirado ou tem data inválida"
"passed","Sun Dec 21 03:40:35 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","131","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testMalformedToken","CT008 - Token com formato inválido deve ser rejeitado","Verifica se a API rejeita tokens que não seguem o padrão JWT (header.payload.signature)"
"passed","Sun Dec 21 03:40:36 UTC 2025","Sun Dec 21 03:40:36 UTC 2025","83","API Test Suite","All Tests","br.com.desafioapi.tests.UserNegativeTest","br.com.desafioapi.tests.UserNegativeTest","testGetUserWithInvalidId","testGetUserWithInvalidId","Verificar se a API retorna erro ao buscar usuário com ID inválido"
"passed","Sun Dec 21 03:40:35 UTC 2025","Sun Dec 21 03:40:35 UTC 2025","95","API Test Suite","All Tests","br.com.desafioapi.tests.AuthenticationTest","br.com.desafioapi.tests.AuthenticationTest","testLoginWithNonExistentEmail","CT002 - Login com email inexistente deve retornar erro 401","Verifica se a API rejeita tentativas de login com email que não existe na base"
